,trip_id,route_id,route_type,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,operator,bearing
5089,272,Harbour Line,rail,2017-06-05 18:06:00,19.0655986,72.8791535,2017-06-05 18:08:00,19.0658187,72.8899927,120.0,rail,88.7692201184
12019,603,Central Line,rail,2017-06-05 18:06:00,18.9398208,72.8354676,2017-06-05 18:09:00,18.9519928,72.8382706,180.0,rail,12.2875241639
356,22,Harbour Line,rail,2017-06-05 18:06:00,19.0523926,72.8691713,2017-06-05 18:09:00,19.0655986,72.8791535,180.0,rail,35.5438455138
3070,143,Harbour Line,rail,2017-06-05 18:07:00,18.977184,72.844214,2017-06-05 18:09:00,18.9864926,72.8432859,120.0,rail,354.613972268
8503,429,Western Line,rail,2017-06-05 18:07:00,19.1364893,72.8488709,2017-06-05 18:12:00,19.1645727,72.8492586,300.0,rail,0.747170353076
8578,433,Western Line,rail,2017-06-05 18:07:00,19.0074692,72.8359424,2017-06-05 18:09:00,19.0172909,72.8434865,120.0,rail,35.9872952541
5635,296,Western Line,rail,2017-06-05 18:07:00,18.9352871,72.8272397,2017-06-05 18:10:00,18.9447204,72.824317,180.0,rail,343.666590179
8596,434,Western Line,rail,2017-06-05 18:07:00,18.9707714,72.8194532,2017-06-05 18:10:00,18.9818838,72.823803,180.0,rail,20.3126975213
10739,553,Central Line,rail,2017-06-05 18:07:00,19.0091607,72.8376084,2017-06-05 18:10:00,19.0172909,72.8434865,180.0,rail,34.3546197251
3093,144,Harbour Line,rail,2017-06-05 18:07:00,18.960941,72.839386,2017-06-05 18:09:00,18.968376,72.8434765,120.0,rail,27.4881659886
11933,599,Central Line,rail,2017-06-05 18:07:00,19.1860408,72.9758837,2017-06-05 18:11:00,19.1953173,72.9967104,240.0,rail,64.7504078463
14149,677,Central Line,rail,2017-06-05 18:08:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,21120.0,rail,31.945443505
4754,246,Harbour Line,rail,2017-06-05 18:08:00,19.0161446,72.8589689,2017-06-05 18:12:00,19.032281,72.857215,240.0,rail,354.133135508
8485,428,Western Line,rail,2017-06-05 18:08:00,19.2045159,72.8520095,2017-06-05 18:13:00,19.2294266,72.8569936,300.0,rail,10.6987894044
5090,272,Harbour Line,rail,2017-06-05 18:08:00,19.0658187,72.8899927,2017-06-05 18:11:00,19.0634447,72.9011277,180.0,rail,102.711693528
15004,701,Central Line,rail,2017-06-05 18:08:00,19.1565109,72.9637728,2017-06-05 18:12:00,19.1860408,72.9758837,240.0,rail,21.1752874688
5079,271,Harbour Line,rail,2017-06-05 18:08:00,19.033328,73.0180205,2017-06-05 18:11:00,19.0216421,73.0183983,180.0,rail,178.249405647
3049,142,Harbour Line,rail,2017-06-05 18:08:00,19.0379842,72.8643402,2017-06-05 18:11:00,19.0523926,72.8691713,180.0,rail,17.5856883964
1161,65,Harbour Line,rail,2017-06-05 18:08:00,18.9519928,72.8382706,2017-06-05 18:11:00,18.960941,72.839386,180.0,rail,6.72358943274
1156,64,Harbour Line,rail,2017-06-05 18:08:00,19.0553455,73.0159365,2017-06-05 18:12:00,19.033328,73.0180205,240.0,rail,174.887283849
3006,140,Harbour Line,rail,2017-06-05 18:08:00,19.0630606,72.9989048,2017-06-05 18:10:00,19.0661156,73.0093491,120.0,rail,72.8038200951
4196,201,Harbour Line,rail,2017-06-05 18:08:00,18.9398208,72.8354676,2017-06-05 18:11:00,18.9519928,72.8382706,180.0,rail,12.2875241639
8615,435,Western Line,rail,2017-06-05 18:08:00,18.9520406,72.8181069,2017-06-05 18:11:00,18.9633787,72.8158439,180.0,rail,349.310268487
369,23,Harbour Line,rail,2017-06-05 18:08:00,18.9988746,72.8545373,2017-06-05 18:11:00,19.0161446,72.8589689,180.0,rail,13.6373483951
9826,505,Central Line,rail,2017-06-05 18:09:00,19.0274138,72.8501632,2017-06-05 18:13:00,19.0465879,72.8632167,240.0,rail,32.7634918498
11978,601,Central Line,rail,2017-06-05 18:09:00,19.0802204,72.8983448,2017-06-05 18:12:00,19.0856491,72.9082207,180.0,rail,59.8153286205
4192,200,Harbour Line,rail,2017-06-05 18:09:00,19.0698428,72.8402856,2017-06-05 18:12:00,19.0825552,72.8417627,180.0,rail,6.2667027607
12020,603,Central Line,rail,2017-06-05 18:09:00,18.9519928,72.8382706,2017-06-05 18:11:00,18.960941,72.839386,120.0,rail,6.72358943274
8540,431,Western Line,rail,2017-06-05 18:09:00,19.0547926,72.8406549,2017-06-05 18:12:00,19.0698428,72.8402856,180.0,rail,358.671416207
8579,433,Western Line,rail,2017-06-05 18:09:00,19.0172909,72.8434865,2017-06-05 18:11:00,19.0274138,72.8501632,120.0,rail,31.945443505
8520,430,Western Line,rail,2017-06-05 18:09:00,19.0698428,72.8402856,2017-06-05 18:11:00,19.0825552,72.8417627,120.0,rail,6.2667027607
8561,432,Western Line,rail,2017-06-05 18:09:00,19.0547926,72.8406549,2017-06-05 18:12:00,19.0698428,72.8402856,180.0,rail,358.671416207
16411,746,Central Line,rail,2017-06-05 18:09:00,19.2441884,73.1584305,2017-06-05 18:13:00,19.2678179,73.1717161,240.0,rail,27.9589679145
9510,481,Central Line,rail,2017-06-05 18:09:00,19.0655986,72.8791535,2017-06-05 18:12:00,19.0802204,72.8983448,180.0,rail,51.1258984318
357,22,Harbour Line,rail,2017-06-05 18:09:00,19.0655986,72.8791535,2017-06-05 18:12:00,19.0658187,72.8899927,180.0,rail,88.7692201184
3029,141,Harbour Line,rail,2017-06-05 18:09:00,19.055124,72.9154653,2017-06-05 18:12:00,19.0485231,72.9327532,180.0,rail,111.996185353
3094,144,Harbour Line,rail,2017-06-05 18:09:00,18.968376,72.8434765,2017-06-05 18:11:00,18.977184,72.844214,120.0,rail,4.52734112355
13422,652,Central Line,rail,2017-06-05 18:09:00,19.2179294,73.163033,2017-06-05 18:14:00,19.21012,73.1844207,300.0,rail,111.140214112
3071,143,Harbour Line,rail,2017-06-05 18:09:00,18.9864926,72.8432859,2017-06-05 18:12:00,18.9988746,72.8545373,180.0,rail,40.6698663406
16624,758,Central Line,rail,2017-06-05 18:09:00,19.0655986,72.8791535,2017-06-05 18:12:00,19.0802204,72.8983448,180.0,rail,51.1258984318
5636,296,Western Line,rail,2017-06-05 18:10:00,18.9447204,72.824317,2017-06-05 18:12:00,18.9520406,72.8181069,120.0,rail,321.257130175
10757,554,Central Line,rail,2017-06-05 18:10:00,18.9398208,72.8354676,2017-06-05 18:13:00,18.9519928,72.8382706,180.0,rail,12.2875241639
10740,553,Central Line,rail,2017-06-05 18:10:00,19.0172909,72.8434865,2017-06-05 18:13:00,19.0274138,72.8501632,180.0,rail,31.945443505
8597,434,Western Line,rail,2017-06-05 18:10:00,18.9818838,72.823803,2017-06-05 18:13:00,18.9959822,72.8304157,180.0,rail,23.9179858059
3007,140,Harbour Line,rail,2017-06-05 18:10:00,19.0661156,73.0093491,2017-06-05 18:13:00,19.0553455,73.0159365,180.0,rail,149.967643506
11996,602,Central Line,rail,2017-06-05 18:10:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,21000.0,rail,0.689917617901
2987,139,Harbour Line,rail,2017-06-05 18:10:00,19.0264714,73.0595161,2017-06-05 18:13:00,19.0165576,73.0806949,180.0,rail,116.341690479
15676,723,Central Line,rail,2017-06-05 18:10:00,19.1860408,72.9758837,2017-06-06 00:00:00,19.1953173,72.9967104,21000.0,rail,64.7504078463
13088,641,Central Line,rail,2017-06-05 18:10:00,19.0856491,72.9082207,2017-06-06 00:00:00,19.1123968,72.9282728,21000.0,rail,35.3141150056
11960,600,Central Line,rail,2017-06-05 18:11:00,19.1953173,72.9967104,2017-06-05 18:21:00,19.1885066,73.0417098,600.0,rail,99.1046660338
5080,271,Harbour Line,rail,2017-06-05 18:11:00,19.0216421,73.0183983,2017-06-05 18:15:00,19.0189654,73.0392056,240.0,rail,97.7487284396
1162,65,Harbour Line,rail,2017-06-05 18:11:00,18.960941,72.839386,2017-06-05 18:13:00,18.968376,72.8434765,120.0,rail,27.4881659886
8521,430,Western Line,rail,2017-06-05 18:11:00,19.0825552,72.8417627,2017-06-05 18:14:00,19.0995322,72.8439636,180.0,rail,6.98449639792
3050,142,Harbour Line,rail,2017-06-05 18:11:00,19.0523926,72.8691713,2017-06-05 18:14:00,19.0655986,72.8791535,180.0,rail,35.5438455138
8616,435,Western Line,rail,2017-06-05 18:11:00,18.9633787,72.8158439,2017-06-05 18:13:00,18.9707714,72.8194532,120.0,rail,24.783570649
5091,272,Harbour Line,rail,2017-06-05 18:11:00,19.0634447,72.9011277,2017-06-05 18:14:00,19.055124,72.9154653,180.0,rail,121.549922508
3095,144,Harbour Line,rail,2017-06-05 18:11:00,18.977184,72.844214,2017-06-05 18:13:00,18.9864926,72.8432859,120.0,rail,354.613972268
12021,603,Central Line,rail,2017-06-05 18:11:00,18.960941,72.839386,2017-06-05 18:14:00,18.9766017,72.8326658,180.0,rail,337.912203953
11934,599,Central Line,rail,2017-06-05 18:11:00,19.1953173,72.9967104,2017-06-05 18:21:00,19.1885066,73.0417098,600.0,rail,99.1046660338
8580,433,Western Line,rail,2017-06-05 18:11:00,19.0274138,72.8501632,2017-06-05 18:14:00,19.0308365,72.8403917,180.0,rail,290.330759525
370,23,Harbour Line,rail,2017-06-05 18:11:00,19.0161446,72.8589689,2017-06-05 18:15:00,19.0379842,72.8643402,240.0,rail,13.0890570683
4197,201,Harbour Line,rail,2017-06-05 18:11:00,18.9519928,72.8382706,2017-06-05 18:14:00,18.960941,72.839386,180.0,rail,6.72358943274
4755,246,Harbour Line,rail,2017-06-05 18:12:00,19.032281,72.857215,2017-06-05 18:14:00,19.0308365,72.8403917,120.0,rail,264.810191323
1157,64,Harbour Line,rail,2017-06-05 18:12:00,19.033328,73.0180205,2017-06-05 18:15:00,19.0216421,73.0183983,180.0,rail,178.249405647
358,22,Harbour Line,rail,2017-06-05 18:12:00,19.0658187,72.8899927,2017-06-05 18:14:00,19.0634447,72.9011277,120.0,rail,102.711693528
4193,200,Harbour Line,rail,2017-06-05 18:12:00,19.0825552,72.8417627,2017-06-05 18:15:00,19.0995322,72.8439636,180.0,rail,6.98449639792
11979,601,Central Line,rail,2017-06-05 18:12:00,19.0856491,72.9082207,2017-06-05 18:17:00,19.1123968,72.9282728,300.0,rail,35.3141150056
9511,481,Central Line,rail,2017-06-05 18:12:00,19.0802204,72.8983448,2017-06-05 18:15:00,19.0856491,72.9082207,180.0,rail,59.8153286205
8541,431,Western Line,rail,2017-06-05 18:12:00,19.0698428,72.8402856,2017-06-05 18:14:00,19.0825552,72.8417627,120.0,rail,6.2667027607
3030,141,Harbour Line,rail,2017-06-05 18:12:00,19.0485231,72.9327532,2017-06-05 18:20:00,19.0630606,72.9989048,480.0,rail,76.9112032348
3072,143,Harbour Line,rail,2017-06-05 18:12:00,18.9988746,72.8545373,2017-06-05 18:15:00,19.0161446,72.8589689,180.0,rail,13.6373483951
15005,701,Central Line,rail,2017-06-05 18:12:00,19.1860408,72.9758837,2017-06-06 00:00:00,19.1953173,72.9967104,20880.0,rail,64.7504078463
16625,758,Central Line,rail,2017-06-05 18:12:00,19.0802204,72.8983448,2017-06-05 18:15:00,19.0856491,72.9082207,180.0,rail,59.8153286205
3116,145,Harbour Line,rail,2017-06-05 18:12:00,18.9398208,72.8354676,2017-06-05 18:15:00,18.9519928,72.8382706,180.0,rail,12.2875241639
5637,296,Western Line,rail,2017-06-05 18:12:00,18.9520406,72.8181069,2017-06-05 18:15:00,18.9633787,72.8158439,180.0,rail,349.310268487
8504,429,Western Line,rail,2017-06-05 18:12:00,19.1645727,72.8492586,2017-06-05 18:16:00,19.1848167,72.8483955,240.0,rail,357.693971414
8562,432,Western Line,rail,2017-06-05 18:12:00,19.0698428,72.8402856,2017-06-05 18:14:00,19.0825552,72.8417627,120.0,rail,6.2667027607
13108,642,Central Line,rail,2017-06-05 18:13:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,20820.0,rail,0.689917617901
5663,297,Western Line,rail,2017-06-05 18:13:00,18.9352871,72.8272397,2017-06-05 18:16:00,18.9447204,72.824317,180.0,rail,343.666590179
2988,139,Harbour Line,rail,2017-06-05 18:13:00,19.0165576,73.0806949,2017-06-05 18:16:00,19.007521,73.095175,180.0,rail,123.427900299
3096,144,Harbour Line,rail,2017-06-05 18:13:00,18.9864926,72.8432859,2017-06-05 18:16:00,18.9988746,72.8545373,180.0,rail,40.6698663406
3008,140,Harbour Line,rail,2017-06-05 18:13:00,19.0553455,73.0159365,2017-06-05 18:17:00,19.033328,73.0180205,240.0,rail,174.887283849
16412,746,Central Line,rail,2017-06-05 18:13:00,19.2678179,73.1717161,2017-06-05 18:20:00,19.29593,73.203764,420.0,rail,47.0980780639
8617,435,Western Line,rail,2017-06-05 18:13:00,18.9707714,72.8194532,2017-06-05 18:16:00,18.9818838,72.823803,180.0,rail,20.3126975213
10758,554,Central Line,rail,2017-06-05 18:13:00,18.9519928,72.8382706,2017-06-05 18:15:00,18.960941,72.839386,120.0,rail,6.72358943274
9827,505,Central Line,rail,2017-06-05 18:13:00,19.0465879,72.8632167,2017-06-05 18:17:00,19.0655986,72.8791535,240.0,rail,38.3921476834
1163,65,Harbour Line,rail,2017-06-05 18:13:00,18.968376,72.8434765,2017-06-05 18:15:00,18.977184,72.844214,120.0,rail,4.52734112355
8598,434,Western Line,rail,2017-06-05 18:13:00,18.9959822,72.8304157,2017-06-05 18:16:00,19.0074692,72.8359424,180.0,rail,24.4612302875
10741,553,Central Line,rail,2017-06-05 18:13:00,19.0274138,72.8501632,2017-06-05 18:17:00,19.0465879,72.8632167,240.0,rail,32.7634918498
15694,724,Central Line,rail,2017-06-05 18:13:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,20820.0,rail,31.945443505
8542,431,Western Line,rail,2017-06-05 18:14:00,19.0825552,72.8417627,2017-06-05 18:17:00,19.0995322,72.8439636,180.0,rail,6.98449639792
8581,433,Western Line,rail,2017-06-05 18:14:00,19.0308365,72.8403917,2017-06-05 18:18:00,19.0547926,72.8406549,240.0,rail,0.595024664641
8563,432,Western Line,rail,2017-06-05 18:14:00,19.0825552,72.8417627,2017-06-05 18:17:00,19.0995322,72.8439636,180.0,rail,6.98449639792
5092,272,Harbour Line,rail,2017-06-05 18:14:00,19.055124,72.9154653,2017-06-05 18:17:00,19.0485231,72.9327532,180.0,rail,111.996185353
4756,246,Harbour Line,rail,2017-06-05 18:14:00,19.0308365,72.8403917,2017-06-05 18:18:00,19.0547926,72.8406549,240.0,rail,0.595024664641
8522,430,Western Line,rail,2017-06-05 18:14:00,19.0995322,72.8439636,2017-06-05 18:19:00,19.1198548,72.8464601,300.0,rail,6.62092488241
12022,603,Central Line,rail,2017-06-05 18:14:00,18.9766017,72.8326658,2017-06-05 18:16:00,18.9868574,72.8327964,120.0,rail,0.689917617901
359,22,Harbour Line,rail,2017-06-05 18:14:00,19.0634447,72.9011277,2017-06-05 18:17:00,19.055124,72.9154653,180.0,rail,121.549922508
9829,506,Central Line,rail,2017-06-05 18:14:00,18.9398208,72.8354676,2017-06-05 18:17:00,18.9519928,72.8382706,180.0,rail,12.2875241639
4198,201,Harbour Line,rail,2017-06-05 18:14:00,18.960941,72.839386,2017-06-05 18:16:00,18.968376,72.8434765,120.0,rail,27.4881659886
3051,142,Harbour Line,rail,2017-06-05 18:14:00,19.0655986,72.8791535,2017-06-05 18:17:00,19.0658187,72.8899927,180.0,rail,88.7692201184
16626,758,Central Line,rail,2017-06-05 18:15:00,19.0856491,72.9082207,2017-06-05 18:20:00,19.1123968,72.9282728,300.0,rail,35.3141150056
3073,143,Harbour Line,rail,2017-06-05 18:15:00,19.0161446,72.8589689,2017-06-05 18:19:00,19.0379842,72.8643402,240.0,rail,13.0890570683
371,23,Harbour Line,rail,2017-06-05 18:15:00,19.0379842,72.8643402,2017-06-05 18:18:00,19.0523926,72.8691713,180.0,rail,17.5856883964
1164,65,Harbour Line,rail,2017-06-05 18:15:00,18.977184,72.844214,2017-06-05 18:17:00,18.9864926,72.8432859,120.0,rail,354.613972268
4194,200,Harbour Line,rail,2017-06-05 18:15:00,19.0995322,72.8439636,2017-06-05 18:19:00,19.1198548,72.8464601,240.0,rail,6.62092488241
1158,64,Harbour Line,rail,2017-06-05 18:15:00,19.0216421,73.0183983,2017-06-05 18:18:00,19.0189654,73.0392056,180.0,rail,97.7487284396
3117,145,Harbour Line,rail,2017-06-05 18:15:00,18.9519928,72.8382706,2017-06-05 18:18:00,18.960941,72.839386,180.0,rail,6.72358943274
5638,296,Western Line,rail,2017-06-05 18:15:00,18.9633787,72.8158439,2017-06-05 18:17:00,18.9707714,72.8194532,120.0,rail,24.783570649
9512,481,Central Line,rail,2017-06-05 18:15:00,19.0856491,72.9082207,2017-06-05 18:20:00,19.1123968,72.9282728,300.0,rail,35.3141150056
10759,554,Central Line,rail,2017-06-05 18:15:00,18.960941,72.839386,2017-06-05 18:18:00,18.9766017,72.8326658,180.0,rail,337.912203953
5081,271,Harbour Line,rail,2017-06-05 18:15:00,19.0189654,73.0392056,2017-06-05 18:19:00,19.0264714,73.0595161,240.0,rail,68.648955243
3097,144,Harbour Line,rail,2017-06-05 18:16:00,18.9988746,72.8545373,2017-06-05 18:19:00,19.0161446,72.8589689,180.0,rail,13.6373483951
5314,284,Harbour Line,rail,2017-06-05 18:16:00,19.1198548,72.8464601,2017-06-05 18:20:00,19.0995322,72.8439636,240.0,rail,186.620924882
8634,436,Western Line,rail,2017-06-05 18:16:00,18.9352871,72.8272397,2017-06-05 18:19:00,18.9447204,72.824317,180.0,rail,343.666590179
4199,201,Harbour Line,rail,2017-06-05 18:16:00,18.968376,72.8434765,2017-06-05 18:18:00,18.977184,72.844214,120.0,rail,4.52734112355
5664,297,Western Line,rail,2017-06-05 18:16:00,18.9447204,72.824317,2017-06-05 18:18:00,18.9520406,72.8181069,120.0,rail,321.257130175
2989,139,Harbour Line,rail,2017-06-05 18:16:00,19.007521,73.095175,2017-06-05 18:21:00,18.990894,73.1207371,300.0,rail,124.525310155
8599,434,Western Line,rail,2017-06-05 18:16:00,19.0074692,72.8359424,2017-06-05 18:18:00,19.0172909,72.8434865,120.0,rail,35.9872952541
14152,677,Central Line,rail,2017-06-05 18:16:00,19.0655986,72.8791535,2017-06-06 00:00:00,19.0802204,72.8983448,20640.0,rail,51.1258984318
8618,435,Western Line,rail,2017-06-05 18:16:00,18.9818838,72.823803,2017-06-05 18:19:00,18.9959822,72.8304157,180.0,rail,23.9179858059
12000,602,Central Line,rail,2017-06-05 18:16:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,20640.0,rail,31.945443505
8505,429,Western Line,rail,2017-06-05 18:16:00,19.1848167,72.8483955,2017-06-05 18:19:00,19.2045159,72.8520095,180.0,rail,9.82949442133
379,24,Harbour Line,rail,2017-06-05 18:16:00,18.9398208,72.8354676,2017-06-05 18:19:00,18.9519928,72.8382706,180.0,rail,12.2875241639
12023,603,Central Line,rail,2017-06-05 18:16:00,18.9868574,72.8327964,2017-06-05 18:18:00,18.9940922,72.8328531,120.0,rail,0.424586450075
11980,601,Central Line,rail,2017-06-05 18:17:00,19.1123968,72.9282728,2017-06-05 18:20:00,19.1282039,72.928065,180.0,rail,359.288379163
5093,272,Harbour Line,rail,2017-06-05 18:17:00,19.0485231,72.9327532,2017-06-05 18:25:00,19.0630606,72.9989048,480.0,rail,76.9112032348
3009,140,Harbour Line,rail,2017-06-05 18:17:00,19.033328,73.0180205,2017-06-05 18:20:00,19.0216421,73.0183983,180.0,rail,178.249405647
8543,431,Western Line,rail,2017-06-05 18:17:00,19.0995322,72.8439636,2017-06-05 18:22:00,19.1198548,72.8464601,300.0,rail,6.62092488241
11962,600,Central Line,rail,2017-06-05 18:17:00,19.1902699,73.023094,2017-06-05 18:26:00,19.103227,73.0114051,540.0,rail,187.229939233
360,22,Harbour Line,rail,2017-06-05 18:17:00,19.055124,72.9154653,2017-06-05 18:20:00,19.0485231,72.9327532,180.0,rail,111.996185353
10742,553,Central Line,rail,2017-06-05 18:17:00,19.0465879,72.8632167,2017-06-05 18:21:00,19.0655986,72.8791535,240.0,rail,38.3921476834
1165,65,Harbour Line,rail,2017-06-05 18:17:00,18.9864926,72.8432859,2017-06-05 18:20:00,18.9988746,72.8545373,180.0,rail,40.6698663406
11936,599,Central Line,rail,2017-06-05 18:17:00,19.1902699,73.023094,2017-06-05 18:26:00,19.103227,73.0114051,540.0,rail,187.229939233
5639,296,Western Line,rail,2017-06-05 18:17:00,18.9707714,72.8194532,2017-06-05 18:20:00,18.9818838,72.823803,180.0,rail,20.3126975213
3052,142,Harbour Line,rail,2017-06-05 18:17:00,19.0658187,72.8899927,2017-06-05 18:19:00,19.0634447,72.9011277,120.0,rail,102.711693528
9830,506,Central Line,rail,2017-06-05 18:17:00,18.9519928,72.8382706,2017-06-05 18:19:00,18.960941,72.839386,120.0,rail,6.72358943274
8564,432,Western Line,rail,2017-06-05 18:17:00,19.0995322,72.8439636,2017-06-05 18:22:00,19.1198548,72.8464601,300.0,rail,6.62092488241
8600,434,Western Line,rail,2017-06-05 18:18:00,19.0172909,72.8434865,2017-06-05 18:20:00,19.0274138,72.8501632,120.0,rail,31.945443505
5665,297,Western Line,rail,2017-06-05 18:18:00,18.9520406,72.8181069,2017-06-05 18:21:00,18.9633787,72.8158439,180.0,rail,349.310268487
372,23,Harbour Line,rail,2017-06-05 18:18:00,19.0523926,72.8691713,2017-06-05 18:21:00,19.0655986,72.8791535,180.0,rail,35.5438455138
8582,433,Western Line,rail,2017-06-05 18:18:00,19.0547926,72.8406549,2017-06-05 18:21:00,19.0698428,72.8402856,180.0,rail,358.671416207
12024,603,Central Line,rail,2017-06-05 18:18:00,18.9940922,72.8328531,2017-06-05 18:21:00,19.0091607,72.8376084,180.0,rail,16.6141959676
3118,145,Harbour Line,rail,2017-06-05 18:18:00,18.960941,72.839386,2017-06-05 18:20:00,18.968376,72.8434765,120.0,rail,27.4881659886
13955,670,Central Line,rail,2017-06-05 18:18:00,19.218328,73.0868268,2017-06-06 00:00:00,19.2256889,73.0970259,20520.0,rail,52.6081603627
10760,554,Central Line,rail,2017-06-05 18:18:00,18.9766017,72.8326658,2017-06-05 18:20:00,18.9868574,72.8327964,120.0,rail,0.689917617901
4200,201,Harbour Line,rail,2017-06-05 18:18:00,18.977184,72.844214,2017-06-05 18:20:00,18.9864926,72.8432859,120.0,rail,354.613972268
9831,506,Central Line,rail,2017-06-05 18:19:00,18.960941,72.839386,2017-06-05 18:22:00,18.9766017,72.8326658,180.0,rail,337.912203953
3053,142,Harbour Line,rail,2017-06-05 18:19:00,19.0634447,72.9011277,2017-06-05 18:22:00,19.055124,72.9154653,180.0,rail,121.549922508
380,24,Harbour Line,rail,2017-06-05 18:19:00,18.9519928,72.8382706,2017-06-05 18:22:00,18.960941,72.839386,180.0,rail,6.72358943274
3074,143,Harbour Line,rail,2017-06-05 18:19:00,19.0379842,72.8643402,2017-06-05 18:22:00,19.0523926,72.8691713,180.0,rail,17.5856883964
13112,642,Central Line,rail,2017-06-05 18:19:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,20460.0,rail,31.945443505
8506,429,Western Line,rail,2017-06-05 18:19:00,19.2045159,72.8520095,2017-06-05 18:24:00,19.2294266,72.8569936,300.0,rail,10.6987894044
8619,435,Western Line,rail,2017-06-05 18:19:00,18.9959822,72.8304157,2017-06-05 18:22:00,19.0074692,72.8359424,180.0,rail,24.4612302875
8523,430,Western Line,rail,2017-06-05 18:19:00,19.1198548,72.8464601,2017-06-05 18:22:00,19.1364893,72.8488709,180.0,rail,7.79679353481
5082,271,Harbour Line,rail,2017-06-05 18:19:00,19.0264714,73.0595161,2017-06-05 18:22:00,19.0165576,73.0806949,180.0,rail,116.341690479
8635,436,Western Line,rail,2017-06-05 18:19:00,18.9447204,72.824317,2017-06-05 18:21:00,18.9520406,72.8181069,120.0,rail,321.257130175
3098,144,Harbour Line,rail,2017-06-05 18:19:00,19.0161446,72.8589689,2017-06-05 18:23:00,19.0379842,72.8643402,240.0,rail,13.0890570683
16413,746,Central Line,rail,2017-06-05 18:20:00,19.29593,73.203764,2017-06-05 18:28:00,19.3567123,73.218929,480.0,rail,13.2483072547
11981,601,Central Line,rail,2017-06-05 18:20:00,19.1282039,72.928065,2017-06-05 18:22:00,19.1423572,72.9377517,120.0,rail,32.8865926418
3031,141,Harbour Line,rail,2017-06-05 18:20:00,19.0630606,72.9989048,2017-06-05 18:22:00,19.0661156,73.0093491,120.0,rail,72.8038200951
361,22,Harbour Line,rail,2017-06-05 18:20:00,19.0485231,72.9327532,2017-06-05 18:28:00,19.0630606,72.9989048,480.0,rail,76.9112032348
8601,434,Western Line,rail,2017-06-05 18:20:00,19.0274138,72.8501632,2017-06-05 18:23:00,19.0308365,72.8403917,180.0,rail,290.330759525
1166,65,Harbour Line,rail,2017-06-05 18:20:00,18.9988746,72.8545373,2017-06-05 18:23:00,19.0161446,72.8589689,180.0,rail,13.6373483951
5640,296,Western Line,rail,2017-06-05 18:20:00,18.9818838,72.823803,2017-06-05 18:23:00,18.9959822,72.8304157,180.0,rail,23.9179858059
9513,481,Central Line,rail,2017-06-05 18:20:00,19.1123968,72.9282728,2017-06-05 18:23:00,19.1282039,72.928065,180.0,rail,359.288379163
5315,284,Harbour Line,rail,2017-06-05 18:20:00,19.0995322,72.8439636,2017-06-05 18:23:00,19.0825552,72.8417627,180.0,rail,186.984496398
10761,554,Central Line,rail,2017-06-05 18:20:00,18.9868574,72.8327964,2017-06-05 18:22:00,18.9940922,72.8328531,120.0,rail,0.424586450075
16420,747,Central Line,rail,2017-06-05 18:20:00,18.9398208,72.8354676,2017-06-06 00:00:00,18.9519928,72.8382706,20400.0,rail,12.2875241639
16627,758,Central Line,rail,2017-06-05 18:20:00,19.1123968,72.9282728,2017-06-05 18:23:00,19.1282039,72.928065,180.0,rail,359.288379163
4201,201,Harbour Line,rail,2017-06-05 18:20:00,18.9864926,72.8432859,2017-06-05 18:23:00,18.9988746,72.8545373,180.0,rail,40.6698663406
3119,145,Harbour Line,rail,2017-06-05 18:20:00,18.968376,72.8434765,2017-06-05 18:22:00,18.977184,72.844214,120.0,rail,4.52734112355
3010,140,Harbour Line,rail,2017-06-05 18:20:00,19.0216421,73.0183983,2017-06-05 18:23:00,19.0189654,73.0392056,180.0,rail,97.7487284396
14154,677,Central Line,rail,2017-06-05 18:21:00,19.0856491,72.9082207,2017-06-06 00:00:00,19.1123968,72.9282728,20340.0,rail,35.3141150056
15697,724,Central Line,rail,2017-06-05 18:21:00,19.0655986,72.8791535,2017-06-06 00:00:00,19.0802204,72.8983448,20340.0,rail,51.1258984318
10743,553,Central Line,rail,2017-06-05 18:21:00,19.0655986,72.8791535,2017-06-05 18:24:00,19.0802204,72.8983448,180.0,rail,51.1258984318
8583,433,Western Line,rail,2017-06-05 18:21:00,19.0698428,72.8402856,2017-06-05 18:23:00,19.0825552,72.8417627,120.0,rail,6.2667027607
8636,436,Western Line,rail,2017-06-05 18:21:00,18.9520406,72.8181069,2017-06-05 18:24:00,18.9633787,72.8158439,180.0,rail,349.310268487
5666,297,Western Line,rail,2017-06-05 18:21:00,18.9633787,72.8158439,2017-06-05 18:23:00,18.9707714,72.8194532,120.0,rail,24.783570649
373,23,Harbour Line,rail,2017-06-05 18:21:00,19.0655986,72.8791535,2017-06-05 18:24:00,19.0658187,72.8899927,180.0,rail,88.7692201184
4758,247,Harbour Line,rail,2017-06-05 18:21:00,18.9398208,72.8354676,2017-06-05 18:24:00,18.9519928,72.8382706,180.0,rail,12.2875241639
